candidate_id,reason_code,note
CAND-2296,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2297,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2298,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2299,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2300,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2301,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2302,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2303,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2304,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2305,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2306,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2307,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2308,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2309,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2310,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2311,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2312,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2313,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2314,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2315,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2316,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2317,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2318,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2319,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2320,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2321,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2322,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2323,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2324,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2325,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2326,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2327,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2328,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2329,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
CAND-2330,R3,"I2 fail (X1): POINT_ONLY 100NM HURDAT2 storm-node proximity is driver identity only. Protocol: a storm track is not an episode. No documented operational consequence (closure, restriction, outage, embargo, queueing, capacity reduction, or documented throughput decline)."
